timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779972325002,602,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,602,0,0
1779972325201,608,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,608,0,0
1779972325401,603,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,603,0,0
1779972325603,605,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,605,0,0
1779972325801,612,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,611,0,0
1779972326503,603,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,603,0,0
1779972326703,617,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,617,0,0
1779972326901,601,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,601,0,0
1779972327103,616,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,616,0,0
1779972327301,620,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,620,0,0
1779972328002,614,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,614,0,0
1779972328202,605,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,605,0,0
1779972328402,613,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,613,0,0
1779972328603,607,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,607,0,0
1779972328803,608,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,608,0,0
1779972329503,607,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,607,0,0
1779972329702,616,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,616,0,0
1779972329901,602,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,602,0,0
1779972330102,621,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,621,0,0
1779972330301,621,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,621,0,0
1779972331001,601,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,601,0,0
1779972331201,603,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,603,0,0
1779972331402,607,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,607,0,0
1779972331603,607,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,607,0,0
1779972331803,616,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,616,0,0
1779972332503,601,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,601,0,0
1779972332702,604,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,604,0,0
1779972332901,618,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,618,0,0
1779972333103,615,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,615,0,0
1779972333303,612,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,612,0,0
1779972334003,614,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,614,0,0
1779972334201,606,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,606,0,0
1779972334402,629,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,629,0,0
1779972334602,608,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,608,0,0
1779972334801,615,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,615,0,0
1779972335503,609,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,609,0,0
1779972335702,615,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,615,0,0
1779972335903,601,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,601,0,0
1779972336102,605,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,605,0,0
1779972336301,611,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,611,0,0
1779972337004,608,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,608,0,0
1779972337201,604,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,604,0,0
1779972337401,611,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,611,0,0
1779972337602,611,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,611,0,0
1779972337801,613,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,613,0,0
1779972338503,614,HTTP Request,200,OK,Thread Group #3 3-1,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,614,0,0
1779972338702,602,HTTP Request,200,OK,Thread Group #3 3-2,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,602,0,0
1779972338903,603,HTTP Request,200,OK,Thread Group #3 3-3,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,603,0,0
1779972339102,609,HTTP Request,200,OK,Thread Group #3 3-4,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,609,0,0
1779972339302,610,HTTP Request,200,OK,Thread Group #3 3-5,text,true,,231,158,5,15,http://localhost:8081/?token=518503851&user=-1355219175&config=3,610,0,0
